Product Id,Price,MRP,Gender,Product Name,Status,Weight,thumbnail,Color,Material,Type,Sole Material,,,
32606870,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-BNAMA10596058B5B98E/2.jpg,Pink,Leather,,PU,,,
32606871,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA10596082E8C876/2.jpg,Green,Leather,,PU,,,
32606872,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA105960C417C8DF/2.jpg,Green,Leather,,PU,,,
32606873,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA105960CF9BCDC1/2.jpg,Green,Leather,,PU,,,
32606874,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA1059608964CD68/2.jpg,Green,Leather,,PU,,,
32606875,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA1059604265CC93/2.jpg,Green,Leather,,PU,,,
32606876,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA10596049ACC3A/2.jpg,Green,Leather,,PU,,,
32606877,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA105960557DC6AF/2.jpg,Green,Leather,,PU,,,
32606878,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA1059601382C606/2.jpg,Green,Leather,,PU,,,
32606881,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960FFB8153A/2.jpg,Black,Leather,,PU,,,
32606882,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960B9471593/2.jpg,Black,Leather,,PU,,,
32606883,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960B2CB108D/2.jpg,Black,Leather,,PU,,,
32606884,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960F4341024/2.jpg,Black,Leather,,PU,,,
32606885,499,499,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059603F3511DF/2.jpg,Black,Leather,,PU,,,
32606886,499,499,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596079CA1176/2.jpg,Black,Leather,,PU,,,
32606887,499,499,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960282D1BE3/2.jpg,Black,Leather,,PU,,,
32606888,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059606ED21B4A/2.jpg,Black,Leather,,PU,,,
32606889,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA105960E6D76E76/2.jpg,Grey,Leather,,PU,,,
32606890,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA10596076E8E4E/2.jpg,Grey,Leather,,PU,,,
32606891,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA105960CED02425/2.jpg,Grey,Leather,,PU,,,
32606892,499,499,Women,,Active,700,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA1059602F69C41D/2.jpg,Grey,Leather,Bellies,PU,,,
32606893,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA105960D6D2E214/2.jpg,Grey,Leather,Bellies,PU,,,
32606894,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA105960376B022C/2.jpg,Grey,Leather,Bellies,PU,,,
32606895,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA1059609EDEB083/2.jpg,Grey,Leather,Bellies,PU,,,
32606896,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREY-BNAMA1059607F6750BB/2.jpg,Grey,Leather,,PU,,,
32606897,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960EA1F7A1D/2.jpg,Beige,Leather,,PU,,,
32606898,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA1059602B4F9F86/2.jpg,Beige,Leather,,PU,,,
32606899,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA1059606E2D84/2.jpg,Beige,Leather,Bellies,PU,,,
32606900,499,499,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960C13EC81F/2.jpg,Beige,Leather,Bellies,PU,,,
32606901,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA10596059BEE0F3/2.jpg,Beige,Leather,Bellies,PU,,,
32606902,499,499,Women,,Active,700,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA10596098EE0568/2.jpg,Beige,Leather,Bellies,PU,,,
32606903,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960FFD84F7/2.jpg,Beige,Leather,Bellies,PU,,,
32606904,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960CEAD616C/2.jpg,Beige,Leather,,PU,,,
32606905,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA1059608F640BDF/2.jpg,Brown,Leather,,PU,,,
32606906,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA1059604E34EE44/2.jpg,Brown,Leather,,PU,,,
32606907,499,499,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA10596065155C46/2.jpg,Brown,Leather,,PU,,,
32606908,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960A445B9DD/2.jpg,Brown,Leather,Bellies,PU,,,
32606909,499,499,Women,,Active,700,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA1059603CC59131/2.jpg,Brown,Leather,Bellies,PU,,,
32606910,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960FD9574AA/2.jpg,Brown,Leather,Bellies,PU,,,
32606911,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA1059606A86F535/2.jpg,Brown,Leather,Bellies,PU,,,
32606912,499,499,Women,,Active,100,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960ABD610AE/2.jpg,Brown,Leather,,PU,,,
32606913,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960E3170024/2.jpg,Orange,Synthetic Leather,,PU,,,
32606914,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA10596014388CC/2.jpg,Orange,Synthetic Leather,,PU,,,
32606915,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960C37F3897/2.jpg,Orange,Synthetic Leather,,PU,,,
32606916,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960212BB07F/2.jpg,Orange,Synthetic Leather,Sandals,PU,,,
32606917,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960DCA72F06/2.jpg,Orange,Synthetic Leather,Sandals,PU,,,
32606918,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA1059603EF3A7EE/2.jpg,Orange,Synthetic Leather,Sandals,PU,,,
32606919,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA10596083AF49F1/2.jpg,Orange,Synthetic Leather,,PU,,,
32606920,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA10596061FBC119/2.jpg,Orange,Synthetic Leather,,PU,,,
32606929,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA1059607160EE3/2.jpg,Peach,Synthetic Leather,,PU,,,
32606930,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA105960417C4E0/2.jpg,Peach,Synthetic Leather,,PU,,,
32606931,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA105960D12B2E9/2.jpg,Peach,Synthetic Leather,Sandals,PU,,,
32606932,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA105960E1378EA/2.jpg,Peach,Synthetic Leather,Sandals,PU,,,
32606933,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA105960B1126EF/2.jpg,Peach,Synthetic Leather,,PU,,,
32606934,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA105960810ECEC/2.jpg,Peach,Synthetic Leather,Sandals,PU,,,
32606935,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA105960191BCAFD/2.jpg,Peach,Synthetic Leather,Sandals,PU,,,
32606936,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PEACH-NAMA1059601A1A00FE/2.jpg,Peach,Synthetic Leather,,PU,,,
32606938,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA10596056E0C8D0/2.jpg,Orange,Synthetic Leather,,PU,,,
32606939,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960A1F69977/2.jpg,Orange,Synthetic Leather,,PU,,,
32606940,499,499,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA10596090627C1/2.jpg,Orange,Synthetic Leather,,PU,,,
32606941,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960FE107666/2.jpg,Orange,Synthetic Leather,,PU,,,
32606942,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA1059603C5B82CE/2.jpg,Orange,Synthetic Leather,,PU,,,
32606943,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960CB4DD369/2.jpg,Orange,Synthetic Leather,,PU,,,
32606944,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA105960B6CBF9E3/2.jpg,Orange,Synthetic Leather,,PU,,,
32606945,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-ORANGENAMA10596041DDA844/2.jpg,Orange,Synthetic Leather,,PU,,,
32606946,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960FE56E25B/2.jpg,Brown,Synthetic Leather,,PU,,,
32606947,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA10596036B24C2E/2.jpg,Brown,Synthetic Leather,,PU,,,
32606948,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960219E0DA6/2.jpg,Brown,Synthetic Leather,Sandals,PU,,,
32606949,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960E97AA3D3/2.jpg,Brown,Synthetic Leather,,PU,,,
32606950,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA1059606B26570D/2.jpg,Brown,Synthetic Leather,,PU,,,
32606951,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960A3C2F978/2.jpg,Brown,Synthetic Leather,,PU,,,
32606952,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA105960457ED41D/2.jpg,Brown,Synthetic Leather,,PU,,,
32606953,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059602548F556/2.jpg,Black,Synthetic Leather,,PU,,,
32606954,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960E567CA43/2.jpg,Black,Synthetic Leather,,PU,,,
32606955,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960C8397DEB/2.jpg,Black,Synthetic Leather,Sandals,PU,,,
32606956,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BROWN-NAMA1059608D9A7A68/2.jpg,Brown,Synthetic Leather,,PU,,,
32606957,499,499,Women,,Active,1233,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596081642FE/2.jpg,Black,Synthetic Leather,,PU,,,
32606958,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596093160580/2.jpg,Black,Synthetic Leather,,PU,,,
32606959,499,499,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596053393A95/2.jpg,Black,Synthetic Leather,,PU,,,
32606960,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960C9AB6AD0/2.jpg,Black,Synthetic Leather,Sandals,PU,,,
32606961,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596098455C5/2.jpg,Black,Synthetic Leather,,PU,,,
32606962,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA1059609EEC7D37/2.jpg,Green,Synthetic Leather,,PU,,,
32606963,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA10596015039BCC/2.jpg,Green,Synthetic Leather,,PU,,,
32606964,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA105960106E27AF/2.jpg,Green,Synthetic Leather,Sandals,PU,,,
32606965,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA1059609B81C154/2.jpg,Green,Synthetic Leather,Sandals,PU,,,
32606966,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA105960DCC0EC18/2.jpg,Green,Synthetic Leather,Sandals,PU,,,
32606967,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA105960572F0AE3/2.jpg,Green,Synthetic Leather,Sandals,PU,,,
32606968,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA105960D61B94DE/2.jpg,Green,Synthetic Leather,Sandals,PU,,,
32606969,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-GREEN-NAMA1059605DF47225/2.jpg,Green,Synthetic Leather,,PU,,,
32606970,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA10596011E79613/2.jpg,Beige,Synthetic Leather,,PU,,,
32606971,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960D1C8A906/2.jpg,Beige,Synthetic Leather,,PU,,,
32606972,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960FC961EAE/2.jpg,Beige,Synthetic Leather,Sandals,PU,,,
32606973,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA1059603CB921BB/2.jpg,Beige,Synthetic Leather,Sandals,PU,,,
32606974,499,499,Women,,Active,1233,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960A7B966C5/2.jpg,Beige,Synthetic Leather,Sandals,PU,,,
32606975,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960679659D0/2.jpg,Beige,Synthetic Leather,Sandals,PU,,,
32606976,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA105960FD040995/2.jpg,Beige,Synthetic Leather,Sandals,PU,,,
32606977,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BEIGE-NAMA1059603D2B3680/2.jpg,Beige,Synthetic Leather,,PU,,,
32606981,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA10596055DC993E/2.jpg,Red,Synthetic Leather,,PU,,,
32606982,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA1059604859FFE6/2.jpg,Red,Synthetic Leather,,PU,,,
32606983,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA10596018C3CFEE/2.jpg,Red,Synthetic Leather,Sandals,PU,,,
32606984,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA105960546A936/2.jpg,Red,Synthetic Leather,,PU,,,
32606985,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA10596023C9025E/2.jpg,Red,Synthetic Leather,,PU,,,
32606986,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA1059603E4C6486/2.jpg,Red,Synthetic Leather,,PU,,,
32606987,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA10596082FD624E/2.jpg,Red,Synthetic Leather,,PU,,,
32606988,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-RED-SANAMA1059609F780496/2.jpg,Red,Synthetic Leather,,PU,,,
32606989,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596053D67E56/2.jpg,Black,Velvet,,PU,,,
32606990,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596093A96E8A/2.jpg,Black,Velvet,,PU,,,
32606991,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960BF47165D/2.jpg,Black,Velvet,,PU,,,
32606992,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059607F380681/2.jpg,Black,Velvet,,PU,,,
32606993,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960E4C831A4/2.jpg,Black,Velvet,,PU,,,
32606994,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596024B72178/2.jpg,Black,Velvet,,PU,,,
32606995,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960BD14C00A/2.jpg,Black,Velvet,,PU,,,
32606996,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059607D6BD0D6/2.jpg,Black,Velvet,,PU,,,
32606997,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059606CACF69F/2.jpg,Black,Rubber,,PU,,,
32606998,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960B57B3425/2.jpg,Black,Rubber,,PU,,,
32606999,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960D5CF73C0/2.jpg,Black,Rubber,,PU,,,
32607000,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960C18B17A/2.jpg,Black,Rubber,,PU,,,
32607001,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960BD11F0F5/2.jpg,Black,Rubber,,PU,,,
32607002,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA10596064C6324F/2.jpg,Black,Rubber,,PU,,,
32607003,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059607C797F3F/2.jpg,Black,Rubber,,PU,,,
32607004,499,499,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960A5AEBD85/2.jpg,Black,Rubber,,PU,,,
32607005,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA105960D015DF7D/2.jpg,Pink,Velvet,,PU,,,
32607006,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA10596061582F53/2.jpg,Pink,Velvet,,PU,,,
32607007,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA105960C15BF31B/2.jpg,Pink,Velvet,,PU,,,
32607008,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA10596070160335/2.jpg,Pink,Velvet,,PU,,,
32607009,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA10596078B11506/2.jpg,Pink,Velvet,,PU,,,
32607010,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA105960C9FCE528/2.jpg,Pink,Velvet,,PU,,,
32607011,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA105960E3C7ABD7/2.jpg,Pink,Velvet,,PU,,,
32607012,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-PINK-HNAMA105960528A5BF9/2.jpg,Pink,Velvet,,PU,,,
32607013,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA105960572D67BE/2.jpg,Copper,Synthetic Leather,,PU,,,
32607014,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA10596013D5A21B/2.jpg,Copper,Synthetic Leather,,PU,,,
32607015,899,899,Women,,Active,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA105960164EFC21/2.jpg,Copper,Synthetic Leather,,PU,,,
32607016,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA10596052B63984/2.jpg,Copper,Synthetic Leather,,PU,,,
32607017,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA1059609FBF776B/2.jpg,Copper,Synthetic Leather,,PU,,,
32607018,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA105960DB47B2CE/2.jpg,Copper,Synthetic Leather,,PU,,,
32607019,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA1059609489CB1F/2.jpg,Copper,Synthetic Leather,,PU,,,
32607020,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-COPPERNAMA105960D0710EBA/2.jpg,Copper,Synthetic Leather,,PU,,,
32607023,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059601C80B356/2.jpg,Black,Velvet,,PU,,,
32607024,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960ADCD4378/2.jpg,Black,Velvet,,PU,,,
32607025,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960DCE9F30/2.jpg,Black,Velvet,,PU,,,
32607026,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960BC836F1E/2.jpg,Black,Velvet,,PU,,,
32607027,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA105960B424792D/2.jpg,Black,Velvet,,PU,,,
32607028,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059605698903/2.jpg,Black,Velvet,,PU,,,
32607029,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059602F52C7FC/2.jpg,Black,Velvet,,PU,,,
32607030,749,749,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059609E1F37D2/2.jpg,Black,Velvet,,PU,,,
32607033,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059607BC3C46F/2.jpg,Black,Synthetic Leather,,PU,,,
32607034,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059603F3B01CA/2.jpg,Black,Synthetic Leather,,PU,,,
32607035,899,899,Women,,Active,110,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOHANNA-BLACK-NAMA1059603AA05FF0/2.jpg,Black,Synthetic Leather,,PU,,,
